fid,sub score,from_user_id,comments_count,created_date,likes_count,shares_count,to_user,AF score
558702127594646_1399086726889511,,21,13,2018-10-15 08:33:00.000,12,0,558702127594646,21
558702127594646_1399180370213480,,10,1,2018-10-15 12:50:00.000,9,0,558702127594646,10
558702127594646_1399234040208113,,21,18,2018-10-15 13:30:00.000,17,0,558702127594646,21
558702127594646_1399285020203015,,6,1,2018-10-15 14:32:00.000,5,0,558702127594646,6
558702127594646_1399285190202998,,3,2,2018-10-15 14:32:00.000,2,0,558702127594646,3
558702127594646_1399292010202316,0,5,2,2018-10-16 02:30:00.000,3,1,558702127594646,5
558702127594646_1399293210202196,,5,1,2018-10-16 02:50:00.000,4,0,558702127594646,5
558702127594646_1399588936839290,,5,2,2018-10-16 03:12:00.000,2,0,558702127594646,5
558702127594646_1399589696839214,,47,30,2018-10-16 06:30:00.000,18,0,558702127594646,47
558702127594646_1399595776838606,,19,11,2018-10-16 06:50:00.000,18,2,558702127594646,19
558702127594646_1399596370171880,,6,3,2018-10-16 07:10:00.000,3,0,558702127594646,6
558702127594646_1399600226838161,,19,12,2018-10-16 04:00:00.000,16,0,558702127594646,19
558702127594646_1399601383504712,,4,1,2018-10-16 04:38:00.000,3,0,558702127594646,4
558702127594646_1399603596837824,,21,17,2018-10-16 07:40:00.000,17,1,558702127594646,21
558702127594646_1399614270170090,,13,3,2018-10-16 04:31:00.000,10,0,558702127594646,13
558702127594646_1399706766827507,,7,2,2018-10-16 08:07:00.000,5,0,558702127594646,7
558702127594646_1399813150150202,,5,2,2018-10-16 12:25:00.000,3,0,558702127594646,5
558702127594646_1400196116778572,0,24,4,2018-10-17 03:11:00.000,20,1,558702127594646,24
558702127594646_1400365316761652,,9,3,2018-10-17 06:24:00.000,7,0,558702127594646,9
558702127594646_1400365923428258,,1,0,2018-10-17 06:40:00.000,1,0,558702127594646,1
558702127594646_1400378930093624,,5,2,2018-10-17 07:07:00.000,2,0,558702127594646,5
558702127594646_1400381240093393,,16,16,2018-10-17 07:09:00.000,15,0,558702127594646,16
558702127594646_1400383106759873,,4,2,2018-10-17 07:35:00.000,2,0,558702127594646,4
558702127594646_1400386356759548,,21,18,2018-10-17 08:15:00.000,17,0,558702127594646,21
558702127594646_1400391426759041,,7,1,2018-10-17 07:35:00.000,6,0,558702127594646,7
558702127594646_1400396333425217,,8,5,2018-10-17 08:30:00.000,2,0,558702127594646,8
558702127594646_1405446216253562,,34,23,2018-10-25 02:52:00.000,16,1,558702127594646,34
558702127594646_1405448149586702,,18,12,2018-10-25 03:45:00.000,8,0,558702127594646,18
558702127594646_1405452166252967,,8,3,2018-10-25 04:30:00.000,6,0,558702127594646,8
558702127594646_1405458976252286,,25,12,2018-10-25 06:30:00.000,13,0,558702127594646,25
558702127594646_1405468682917982,,12,2,2018-10-25 07:00:00.000,10,1,558702127594646,12
558702127594646_1405474269584090,,11,1,2018-10-25 08:00:00.000,9,0,558702127594646,11
558702127594646_1405569586241225,0,399,93,2018-10-25 07:50:00.000,234,222,558702127594646,399
558702127594646_1406100866188097,,6,1,2018-10-26 03:32:00.000,5,0,558702127594646,6
558702127594646_1406101609521356,,19,12,2018-10-26 03:33:00.000,18,0,558702127594646,19
558702127594646_1406105126187671,,49,25,2018-10-26 04:05:00.000,26,0,558702127594646,49
558702127594646_1406106419520875,,14,3,2018-10-26 04:30:00.000,12,0,558702127594646,14
558702127594646_1406108009520716,,20,12,2018-10-26 06:10:00.000,9,0,558702127594646,20
558702127594646_1406108519520665,,17,0,2018-10-26 03:52:00.000,0,0,558702127594646,17
558702127594646_1406112859520231,,102,31,2018-10-26 06:15:00.000,71,0,558702127594646,102
558702127594646_1406123112852539,,20,8,2018-10-26 07:15:00.000,13,0,558702127594646,20
558702127594646_1406190192845831,0,240,21,2018-10-26 07:34:00.000,224,6,558702127594646,240
558702127594646_1406198019511715,,14,2,2018-10-26 07:54:00.000,13,0,558702127594646,14
558702127594646_1406710716127112,,4,0,2018-10-27 03:24:00.000,4,0,558702127594646,4
558702127594646_1406774612787389,,19,9,2018-10-27 06:01:00.000,11,0,558702127594646,19
558702127594646_1406826089448908,,24,14,2018-10-27 08:04:00.000,17,0,558702127594646,24
558702127594646_1406829696115214,,24,6,2018-10-27 08:35:00.000,17,0,558702127594646,24
558702127594646_1407091339422383,,40,27,2018-10-28 03:00:00.000,16,1,558702127594646,40
558702127594646_1407095536088630,,32,27,2018-10-28 03:40:00.000,13,1,558702127594646,32
558702127594646_1407100409421476,,25,19,2018-10-28 04:45:00.000,20,0,558702127594646,25
558702127594646_1407101779421339,,22,20,2018-10-28 06:45:00.000,16,1,558702127594646,22
558702127594646_1407104002754450,,9,1,2018-10-28 07:35:00.000,8,0,558702127594646,9
558702127594646_1407105532754297,,36,4,2018-10-28 07:50:00.000,32,0,558702127594646,36
558702127594646_1407108072754043,,23,4,2018-10-28 08:30:00.000,19,0,558702127594646,23
558702127594646_1407417439389773,,11,2,2018-10-28 08:15:00.000,8,0,558702127594646,11
558702127594646_1407419696056214,,14,3,2018-10-28 09:00:00.000,12,0,558702127594646,14
558702127594646_1407420159389501,,12,2,2018-10-28 13:00:00.000,10,1,558702127594646,12
558702127594646_1407421132722737,,15,3,2018-10-28 13:30:00.000,12,0,558702127594646,15
558702127594646_1407469532717897,,13,1,2018-10-28 09:07:00.000,12,0,558702127594646,13
558702127594646_1408068839324633,,75,30,2018-10-29 06:13:00.000,59,2,558702127594646,75
558702127594646_1408092179322299,,13,3,2018-10-29 07:25:00.000,10,1,558702127594646,13
558702127594646_1408102322654618,,11,2,2018-10-29 07:57:00.000,9,1,558702127594646,11
558702127594646_1408623475935836,,23,15,2018-10-30 03:00:00.000,20,1,558702127594646,23
558702127594646_1408641205934063,,13,5,2018-10-30 04:00:00.000,7,0,558702127594646,13
558702127594646_1408642555933928,,21,6,2018-10-30 04:30:00.000,15,0,558702127594646,21
558702127594646_1408734569258060,,14,3,2018-10-30 07:50:00.000,11,0,558702127594646,14
558702127594646_1408736119257905,,14,5,2018-10-30 08:15:00.000,10,0,558702127594646,14
558702127594646_1408991435899040,0,33,2,2018-10-31 02:30:00.000,18,39,558702127594646,33
558702127594646_1408994449232072,,17,12,2018-10-31 03:00:00.000,16,1,558702127594646,17
558702127594646_1408997955898388,,13,9,2018-10-31 04:00:00.000,5,0,558702127594646,13
558702127594646_1408999419231575,,6,3,2018-10-31 04:30:00.000,3,0,558702127594646,6
558702127594646_1409001389231378,,6,0,2018-10-31 06:15:00.000,6,0,558702127594646,6
558702127594646_1409003365897847,,4,0,2018-10-30 17:13:00.000,4,0,558702127594646,4
558702127594646_1409011802563670,,22,11,2018-10-31 06:40:00.000,10,0,558702127594646,22
558702127594646_1409019739229543,,8,5,2018-10-31 07:50:00.000,3,0,558702127594646,8
558702127594646_1409263399205177,,8,4,2018-10-31 04:09:00.000,4,0,558702127594646,8
558702127594646_1409266385871545,,6,1,2018-10-31 04:17:00.000,5,0,558702127594646,6
558702127594646_1409271615871022,,6,1,2018-10-31 04:30:00.000,5,0,558702127594646,6
558702127594646_1409284785869705,,17,0,2018-10-31 05:17:00.000,17,0,558702127594646,17
558702127594646_1409286789202838,,9,1,2018-10-31 07:45:00.000,8,0,558702127594646,9
558702127594646_1409295105868673,,19,10,2018-10-31 05:48:00.000,13,0,558702127594646,19
558702127594646_1409920515806132,,5,0,2018-11-01 04:26:00.000,5,0,558702127594646,5
558702127594646_1410190362445814,,9,5,2018-11-02 03:30:00.000,7,1,558702127594646,9
558702127594646_1410195565778627,,18,7,2018-11-02 04:35:00.000,10,0,558702127594646,18
558702127594646_1410198455778338,,20,13,2018-11-02 06:45:00.000,16,0,558702127594646,20
558702127594646_1410199799111537,,3,1,2018-11-02 07:30:00.000,2,0,558702127594646,3
558702127594646_1410200709111446,,9,3,2018-11-02 08:35:00.000,8,1,558702127594646,9
558702127594646_1410557585742425,,8,1,2018-11-02 04:32:00.000,7,0,558702127594646,8
558702127594646_1410582739073243,,21,15,2018-11-02 07:05:00.000,20,0,558702127594646,21
558702127594646_1410735069058010,,11,4,2018-11-02 13:39:00.000,7,0,558702127594646,11
558702127594646_1410904649041052,,21,15,2018-11-03 03:30:00.000,18,0,558702127594646,21
558702127594646_1410913912373459,,12,11,2018-11-03 04:00:00.000,9,0,558702127594646,12
558702127594646_1410916665706517,,26,17,2018-11-03 04:30:00.000,21,1,558702127594646,26
558702127594646_1410926825705501,0,20,5,2018-11-02 18:30:00.000,14,1,558702127594646,20
558702127594646_1410929742371876,,17,11,2018-11-03 07:50:00.000,16,0,558702127594646,17
558702127594646_1410930485705135,,11,7,2018-11-03 08:15:00.000,3,1,558702127594646,11
558702127594646_1411188009012716,,42,46,2018-11-03 02:32:00.000,30,0,558702127594646,42
558702127594646_1411218479009669,0,61,84,2018-11-03 03:17:00.000,47,1,558702127594646,61
558702127594646_1411284549003062,,15,0,2018-11-03 05:46:00.000,0,0,558702127594646,15
558702127594646_1411937302271120,0,18,3,2018-11-04 04:54:00.000,10,7,558702127594646,18
558702127594646_1411962932268557,,16,11,2018-11-04 06:10:00.000,14,0,558702127594646,16
558702127594646_1411968128934704,,21,14,2018-11-04 07:00:00.000,13,0,558702127594646,21
558702127594646_1411971502267700,,25,15,2018-11-04 13:30:00.000,8,0,558702127594646,25
558702127594646_1411978342267016,,5,0,2018-11-04 06:22:00.000,5,0,558702127594646,5
558702127594646_1411988048932712,,7,3,2018-11-04 07:30:00.000,3,0,558702127594646,7
558702127594646_1412002595597924,,25,1,2018-11-04 08:35:00.000,25,0,558702127594646,25
558702127594646_1412004288931088,,9,0,2018-11-04 08:08:00.000,9,0,558702127594646,9
558702127594646_1412543862210464,,3,0,2018-11-05 02:50:00.000,3,0,558702127594646,3
558702127594646_1412567955541388,,12,1,2018-11-05 03:40:00.000,11,1,558702127594646,12
558702127594646_1412653208866196,,56,21,2018-11-05 06:35:00.000,44,1,558702127594646,56
558702127594646_1412667892198061,0,74,21,2018-11-05 07:14:00.000,61,6,558702127594646,74
558702127594646_1413247962140054,,2,0,2018-11-06 04:11:00.000,2,0,558702127594646,2
558702127594646_1413260512138799,,3,0,2018-11-06 04:44:00.000,3,0,558702127594646,3
558702127594646_1413323972132453,,22,14,2018-11-06 06:53:00.000,18,0,558702127594646,22
558702127594646_1413329405465243,,4,0,2018-11-06 07:06:00.000,4,0,558702127594646,4
558702127594646_1413334008798116,,24,13,2018-11-06 08:35:00.000,11,0,558702127594646,24
558702127594646_1413512248780292,,15,3,2018-11-06 13:37:00.000,13,0,558702127594646,15
558702127594646_1413512972113553,,47,0,2018-11-06 13:38:00.000,47,0,558702127594646,47
558702127594646_1417482488383268,,34,6,2018-11-12 06:53:00.000,28,0,558702127594646,34
558702127594646_1417482765049907,,11,5,2018-11-12 07:30:00.000,6,0,558702127594646,11
558702127594646_1417482968383220,,6,0,2018-11-12 08:00:00.000,6,1,558702127594646,6
558702127594646_1417483441716506,,17,5,2018-11-12 08:15:00.000,12,1,558702127594646,17
558702127594646_1417483801716470,,39,9,2018-11-12 13:15:00.000,29,0,558702127594646,39
558702127594646_1417484311716419,,18,5,2018-11-12 13:30:00.000,12,0,558702127594646,18
558702127594646_1417861271678723,0,30,0,2018-11-12 17:54:00.000,27,14,558702127594646,30
558702127594646_1418161104982073,,13,15,2018-11-13 06:30:00.000,6,0,558702127594646,13
558702127594646_1418163928315124,,14,13,2018-11-13 07:30:00.000,11,0,558702127594646,14
558702127594646_1418166894981494,,8,4,2018-11-13 07:55:00.000,5,0,558702127594646,8
558702127594646_1418266378304879,,23,12,2018-11-13 09:45:00.000,18,0,558702127594646,23
558702127594646_1418768654921318,0,23,6,2018-11-14 04:24:04.793,17,3,558702127594646,23
558702127594646_1418771194921064,,6,0,2018-11-14 04:24:04.790,6,0,558702127594646,6
558702127594646_1418781254920058,,7,1,2018-11-14 04:23:29.512,6,0,558702127594646,7
558702127594646_1418783901586460,,5,0,2018-11-14 04:23:29.511,5,0,558702127594646,5
558702127594646_1418790951585755,,25,3,2018-11-14 06:23:29.509,21,0,558702127594646,25
558702127594646_1418791938252323,,6,1,2018-11-14 07:23:29.506,5,0,558702127594646,6
558702127594646_1418796008251916,,4,0,2018-11-14 05:23:29.510,4,0,558702127594646,4
558702127594646_1418797358251781,,15,2,2018-11-14 08:22:51.592,13,0,558702127594646,15
558702127594646_1418797738251743,,2,0,2018-11-14 07:22:51.596,2,0,558702127594646,2
558702127594646_1418815001583350,,16,13,2018-11-14 08:22:51.594,15,0,558702127594646,16
558702127594646_1418816941583156,,15,5,2018-11-14 13:22:35.043,9,0,558702127594646,15
558702127594646_1418820504916133,,17,11,2018-11-14 09:22:51.590,16,0,558702127594646,17
558702127594646_1418821221582728,,12,2,2018-11-14 14:22:35.041,10,0,558702127594646,12
558702127594646_1418858368245680,,7,0,2018-11-14 08:22:51.595,7,0,558702127594646,7
558702127594646_1422655321199318,,5,1,2018-11-20 02:30:00.000,4,0,558702127594646,5
558702127594646_1422666904531493,,20,11,2018-11-20 03:20:00.000,18,0,558702127594646,20
558702127594646_1422677704530413,,5,2,2018-11-20 04:00:00.000,2,0,558702127594646,5
558702127594646_1422679151196935,,18,13,2018-11-20 04:30:00.000,15,0,558702127594646,18
558702127594646_1422681791196671,,14,13,2018-11-20 06:30:00.000,14,0,558702127594646,14
558702127594646_1422683547863162,,5,2,2018-11-20 07:00:00.000,3,0,558702127594646,5
558702127594646_1422686177862899,,14,7,2018-11-20 08:00:00.000,6,0,558702127594646,14
558702127594646_1422688191196031,,27,10,2018-11-20 08:20:00.000,19,0,558702127594646,27
558702127594646_1423226874475496,0,199,63,2018-11-20 02:35:00.000,87,67,558702127594646,199
558702127594646_1423275004470683,,3,0,2018-11-20 03:58:00.000,3,0,558702127594646,3
558702127594646_1423416541123196,,9,0,2018-11-20 08:41:00.000,9,0,558702127594646,9
558702127594646_1423540777777439,,13,1,2018-11-20 13:17:00.000,12,0,558702127594646,13
558702127594646_1423812601083590,,8,0,2018-11-21 02:05:00.000,8,0,558702127594646,8
558702127594646_1423836614414522,,19,1,2018-11-21 03:06:00.000,15,0,558702127594646,19
558702127594646_1423844007747116,,19,10,2018-11-21 04:30:00.000,8,0,558702127594646,19
558702127594646_1423846194413564,,34,23,2018-11-21 06:30:00.000,22,0,558702127594646,34
558702127594646_1423849317746585,,16,12,2018-11-21 07:00:00.000,16,0,558702127594646,16
558702127594646_1423918434406340,,17,6,2018-11-21 06:11:00.000,11,0,558702127594646,17
558702127594646_1423918904406293,,18,11,2018-11-21 07:15:00.000,15,0,558702127594646,18
558702127594646_1423919567739560,,10,2,2018-11-21 06:40:00.000,7,0,558702127594646,10
558702127594646_1423921511072699,,19,7,2018-11-21 07:15:00.000,9,0,558702127594646,19
